11:56:41 INFO | Running autotest_quickmerge step.
14:02:00 INFO | autoserv| Released lock of exit_code_file and closed it.
14:02:02 INFO | autoserv| Killing child processes.
14:02:02 INFO | autoserv| Client complete
14:02:02 INFO | autoserv| Finished processing control file
14:02:02 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_0mNyPyssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpgK9rbu -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:04 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ssaznKssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:06 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:02:06 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-18-network_DefaultProfileServices
14:02:06 INFO | autoserv| Logged pid 7874 to /tmp/test_that_results_1La7n2/results-18-network_DefaultProfileServices/.autoserv_execute
14:02:06 INFO | autoserv| I am PID 7874
14:02:06 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:02:06 INFO | autoserv| Processing control file
14:02:06 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_17VeNwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpMmMY_P -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:08 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_K9ELofssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:08 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:02:08	timestamp=1455220928
14:02:08 INFO | autoserv| Installing autotest on 192.168.1.50
14:02:08 INFO | autoserv| Using installation dir /usr/local/autotest
14:02:08 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:02:08 INFO | autoserv| Installing updated global_config.ini.
14:02:09 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:02:09 INFO | autoserv| Entered autotestd_monitor.
14:02:09 INFO | autoserv| Finished launching tail subprocesses.
14:02:09 INFO | autoserv| Finished waiting on autotestd to start.
14:02:09 INFO | autoserv| START	----	----	timestamp=1455220935	localtime=Feb 11 14:02:15
14:02:09 INFO | autoserv| START	network_DefaultProfileServices	network_DefaultProfileServices	timestamp=1455220935	localtime=Feb 11 14:02:15
14:02:10 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/network_DefaultProfileServices into test-network_DefaultProfileServices.tar.bz2
14:02:17 INFO | autoserv| GOOD	network_DefaultProfileServices	network_DefaultProfileServices	timestamp=1455220937	localtime=Feb 11 14:02:17	completed successfully
14:02:17 INFO | autoserv| END GOOD	network_DefaultProfileServices	network_DefaultProfileServices	timestamp=1455220937	localtime=Feb 11 14:02:17
14:02:17 INFO | autoserv| END GOOD	----	----	timestamp=1455220943	localtime=Feb 11 14:02:23
14:02:17 INFO | autoserv| Got lock of exit_code_file.
14:02:17 INFO | autoserv| Released lock of exit_code_file and closed it.
14:02:19 INFO | autoserv| Client complete
14:02:19 INFO | autoserv| Finished processing control file
14:02:19 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_aqNzdassh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpt6PI2R -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:21 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_cYurD5ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:23 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:02:23 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-19-platform_HighResTimers
14:02:23 INFO | autoserv| Logged pid 7978 to /tmp/test_that_results_1La7n2/results-19-platform_HighResTimers/.autoserv_execute
14:02:23 INFO | autoserv| I am PID 7978
14:02:23 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:02:23 INFO | autoserv| Processing control file
14:02:23 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_BymkACssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpby5wxb -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:25 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_wILtmwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:25 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:02:25	timestamp=1455220945
14:02:25 INFO | autoserv| Installing autotest on 192.168.1.50
14:02:25 INFO | autoserv| Using installation dir /usr/local/autotest
14:02:25 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:02:25 INFO | autoserv| Installing updated global_config.ini.
14:02:25 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:02:26 INFO | autoserv| Entered autotestd_monitor.
14:02:26 INFO | autoserv| Finished launching tail subprocesses.
14:02:26 INFO | autoserv| Finished waiting on autotestd to start.
14:02:26 INFO | autoserv| START	----	----	timestamp=1455220952	localtime=Feb 11 14:02:32
14:02:26 INFO | autoserv| START	platform_HighResTimers	platform_HighResTimers	timestamp=1455220952	localtime=Feb 11 14:02:32
14:02:26 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_HighResTimers into test-platform_HighResTimers.tar.bz2
14:02:28 INFO | autoserv| GOOD	platform_HighResTimers	platform_HighResTimers	timestamp=1455220953	localtime=Feb 11 14:02:33	completed successfully
14:02:28 INFO | autoserv| END GOOD	platform_HighResTimers	platform_HighResTimers	timestamp=1455220953	localtime=Feb 11 14:02:33
14:02:28 INFO | autoserv| END GOOD	----	----	timestamp=1455220954	localtime=Feb 11 14:02:34
14:02:28 INFO | autoserv| Got lock of exit_code_file.
14:02:28 INFO | autoserv| Released lock of exit_code_file and closed it.
14:02:30 INFO | autoserv| Client complete
14:02:30 INFO | autoserv| Finished processing control file
14:02:30 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_U33Merssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpmDVxpr -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:32 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_BBHBIVssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:34 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:02:35 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-20-platform_CheckMetricsProcesses
14:02:35 INFO | autoserv| Logged pid 8082 to /tmp/test_that_results_1La7n2/results-20-platform_CheckMetricsProcesses/.autoserv_execute
14:02:35 INFO | autoserv| I am PID 8082
14:02:35 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:02:35 INFO | autoserv| Processing control file
14:02:35 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_GanMYNssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpHsgBFD -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:36 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Iea52Tssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:36 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:02:36	timestamp=1455220956
14:02:36 INFO | autoserv| Installing autotest on 192.168.1.50
14:02:36 INFO | autoserv| Using installation dir /usr/local/autotest
14:02:37 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:02:37 INFO | autoserv| Installing updated global_config.ini.
14:02:37 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:02:37 INFO | autoserv| Entered autotestd_monitor.
14:02:37 INFO | autoserv| Finished launching tail subprocesses.
14:02:37 INFO | autoserv| Finished waiting on autotestd to start.
14:02:38 INFO | autoserv| START	----	----	timestamp=1455220963	localtime=Feb 11 14:02:43
14:02:38 INFO | autoserv| START	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455220963	localtime=Feb 11 14:02:43
14:02:38 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_CheckCriticalProcesses into test-platform_CheckCriticalProcesses.tar.bz2
14:02:39 INFO | autoserv| GOOD	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455220964	localtime=Feb 11 14:02:44	completed successfully
14:02:39 INFO | autoserv| END GOOD	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455220965	localtime=Feb 11 14:02:45
14:02:40 INFO | autoserv| END GOOD	----	----	timestamp=1455220965	localtime=Feb 11 14:02:45
14:02:40 INFO | autoserv| Got lock of exit_code_file.
14:02:40 INFO | autoserv| Released lock of exit_code_file and closed it.
14:02:42 INFO | autoserv| Client complete
14:02:42 INFO | autoserv| Finished processing control file
14:02:42 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_SnrxkFssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpqLhHwt -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:43 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sppxqjssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:45 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:02:46 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-21-logging_UserCrash
14:02:46 INFO | autoserv| Logged pid 8187 to /tmp/test_that_results_1La7n2/results-21-logging_UserCrash/.autoserv_execute
14:02:46 INFO | autoserv| I am PID 8187
14:02:46 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:02:46 INFO | autoserv| Processing control file
14:02:46 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_bDAibrssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpZB2ozz -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:47 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_qIliaTssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:02:47 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:02:47	timestamp=1455220967
14:02:47 INFO | autoserv| Installing autotest on 192.168.1.50
14:02:47 INFO | autoserv| Using installation dir /usr/local/autotest
14:02:48 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:02:48 INFO | autoserv| Installing updated global_config.ini.
14:02:48 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:02:48 INFO | autoserv| Entered autotestd_monitor.
14:02:48 INFO | autoserv| Finished launching tail subprocesses.
14:02:48 INFO | autoserv| Finished waiting on autotestd to start.
14:02:49 INFO | autoserv| START	----	----	timestamp=1455220974	localtime=Feb 11 14:02:54
14:02:49 INFO | autoserv| START	logging_UserCrash	logging_UserCrash	timestamp=1455220974	localtime=Feb 11 14:02:54
14:02:49 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/logging_UserCrash into test-logging_UserCrash.tar.bz2
14:02:53 INFO | autoserv| ERROR	logging_UserCrash	logging_UserCrash	timestamp=1455220978	localtime=Feb 11 14:02:58	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/logging_UserCrash/src'
14:02:53 INFO | autoserv| END ERROR	logging_UserCrash	logging_UserCrash	timestamp=1455220978	localtime=Feb 11 14:02:58
14:02:54 INFO | autoserv| END GOOD	----	----	timestamp=1455220979	localtime=Feb 11 14:02:59
14:02:54 INFO | autoserv| Got lock of exit_code_file.
14:02:54 INFO | autoserv| Released lock of exit_code_file and closed it.
14:02:56 INFO | autoserv| Client complete
14:02:56 INFO | autoserv| Finished processing control file
14:02:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_1G2RSossh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmptpsPbm -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:02:57 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_msQ0FFssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:03:00 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:03:00 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-22-telemetry_LoginTest
14:03:00 INFO | autoserv| Logged pid 8291 to /tmp/test_that_results_1La7n2/results-22-telemetry_LoginTest/.autoserv_execute
14:03:00 INFO | autoserv| I am PID 8291
14:03:00 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:03:00 INFO | autoserv| Processing control file
14:03:00 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_1qlnjTssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpOU63iv -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:03:01 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_8_5oTKssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:03:02 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:03:02	timestamp=1455220982
14:03:02 INFO | autoserv| Installing autotest on 192.168.1.50
14:03:02 INFO | autoserv| Using installation dir /usr/local/autotest
14:03:02 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:03:02 INFO | autoserv| Installing updated global_config.ini.
14:03:02 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:03:02 INFO | autoserv| Entered autotestd_monitor.
14:03:02 INFO | autoserv| Finished launching tail subprocesses.
14:03:02 INFO | autoserv| Finished waiting on autotestd to start.
14:03:03 INFO | autoserv| START	----	----	timestamp=1455220988	localtime=Feb 11 14:03:08
14:03:03 INFO | autoserv| START	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455220988	localtime=Feb 11 14:03:08
14:03:03 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/telemetry_LoginTest into test-telemetry_LoginTest.tar.bz2
14:03:10 INFO | autoserv| GOOD	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455220995	localtime=Feb 11 14:03:15	completed successfully
14:03:10 INFO | autoserv| END GOOD	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455220996	localtime=Feb 11 14:03:16
14:03:11 INFO | autoserv| END GOOD	----	----	timestamp=1455220996	localtime=Feb 11 14:03:16
14:03:11 INFO | autoserv| Got lock of exit_code_file.
14:03:11 INFO | autoserv| Released lock of exit_code_file and closed it.
14:03:13 INFO | autoserv| Killing child processes.
14:03:13 INFO | autoserv| Client complete
14:03:13 INFO | autoserv| Finished processing control file
14:03:13 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sTYdIMssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpeiIR7B -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:03:14 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Rn1n6cssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:03:17 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:03:17 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-23-video_ChromeRTCHWDecodeUsed
14:03:17 INFO | autoserv| Logged pid 8395 to /tmp/test_that_results_1La7n2/results-23-video_ChromeRTCHWDecodeUsed/.autoserv_execute
14:03:17 INFO | autoserv| I am PID 8395
14:03:17 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:03:17 INFO | autoserv| Processing control file
14:03:17 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_1jAclGssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpng5t1t -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:03:18 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_f8xAgJssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:03:19 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:03:19	timestamp=1455220999
14:03:19 INFO | autoserv| Installing autotest on 192.168.1.50
14:03:19 INFO | autoserv| Using installation dir /usr/local/autotest
14:03:19 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:03:19 INFO | autoserv| Installing updated global_config.ini.
14:03:19 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:03:19 INFO | autoserv| Entered autotestd_monitor.
14:03:19 INFO | autoserv| Finished launching tail subprocesses.
14:03:19 INFO | autoserv| Finished waiting on autotestd to start.
14:03:20 INFO | autoserv| START	----	----	timestamp=1455221005	localtime=Feb 11 14:03:25
14:03:20 INFO | autoserv| START	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455221005	localtime=Feb 11 14:03:25
14:03:20 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/video_ChromeRTCHWDecodeUsed into test-video_ChromeRTCHWDecodeUsed.tar.bz2
14:04:22 INFO | autoserv| GOOD	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455221067	localtime=Feb 11 14:04:27	completed successfully
14:04:22 INFO | autoserv| END GOOD	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455221068	localtime=Feb 11 14:04:28
14:04:23 INFO | autoserv| END GOOD	----	----	timestamp=1455221068	localtime=Feb 11 14:04:28
14:04:23 INFO | autoserv| Got lock of exit_code_file.
14:04:23 INFO | autoserv| Released lock of exit_code_file and closed it.
14:04:25 INFO | autoserv| Killing child processes.
14:04:25 INFO | autoserv| Client complete
14:04:25 INFO | autoserv| Finished processing control file
14:04:25 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_qo1OO3ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp6u4o8j -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:04:26 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_0kN5Kossh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:04:29 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:04:29 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-24-graphics_Idle
14:04:29 INFO | autoserv| Logged pid 8499 to /tmp/test_that_results_1La7n2/results-24-graphics_Idle/.autoserv_execute
14:04:29 INFO | autoserv| I am PID 8499
14:04:29 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:04:29 INFO | autoserv| Processing control file
14:04:29 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_o_LSnossh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpK77JCJ -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:04:31 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp__PWTfSssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:04:31 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:04:31	timestamp=1455221071
14:04:31 INFO | autoserv| Installing autotest on 192.168.1.50
14:04:31 INFO | autoserv| Using installation dir /usr/local/autotest
14:04:32 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:04:32 INFO | autoserv| Installing updated global_config.ini.
14:04:33 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:04:33 INFO | autoserv| Entered autotestd_monitor.
14:04:33 INFO | autoserv| Finished launching tail subprocesses.
14:04:33 INFO | autoserv| Finished waiting on autotestd to start.
14:04:34 INFO | autoserv| START	----	----	timestamp=1455221079	localtime=Feb 11 14:04:39
14:04:34 INFO | autoserv| START	graphics_Idle	graphics_Idle	timestamp=1455221079	localtime=Feb 11 14:04:39
14:04:34 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/graphics_Idle into test-graphics_Idle.tar.bz2
14:04:43 INFO | autoserv| GOOD	graphics_Idle	graphics_Idle	timestamp=1455221088	localtime=Feb 11 14:04:48	completed successfully
14:04:43 INFO | autoserv| END GOOD	graphics_Idle	graphics_Idle	timestamp=1455221089	localtime=Feb 11 14:04:49
14:04:44 INFO | autoserv| END GOOD	----	----	timestamp=1455221089	localtime=Feb 11 14:04:49
14:04:44 INFO | autoserv| Got lock of exit_code_file.
14:04:44 INFO | autoserv| Released lock of exit_code_file and closed it.
14:04:46 INFO | autoserv| Client complete
14:04:46 INFO | autoserv| Finished processing control file
14:04:46 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_rE9FXGssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpRzQGDf -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.50'
14:04:47 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sIUTzpssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.50'
14:04:49 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.50, status=Running
14:04:50 INFO | autoserv| Results placed in /tmp/test_that_results_1La7n2/results-25-video_ChromeRTCHWEncodeUsed
14:04:50 INFO | autoserv| Logged pid 8603 to /tmp/test_that_results_1La7n2/results-25-video_ChromeRTCHWEncodeUsed/.autoserv_execute
14:04:50 INFO | autoserv| I am PID 8603
14:04:50 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.50']
14:04:50 INFO | autoserv| Processing control file
