14:25:21 INFO | Running autotest_quickmerge step.
16:58:44 INFO | autoserv| END GOOD	----	----	timestamp=1455231529	localtime=Feb 11 16:58:49
16:58:44 INFO | autoserv| Got lock of exit_code_file.
16:58:44 INFO | autoserv| Released lock of exit_code_file and closed it.
16:58:46 INFO | autoserv| Client complete
16:58:47 INFO | autoserv| Finished processing control file
16:58:47 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_uGT29wssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpqn4FVq -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
16:58:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_6xopU4ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
16:59:02 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
16:59:02 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-20-platform_CheckMetricsProcesses
16:59:02 INFO | autoserv| Logged pid 8231 to /tmp/test_that_results__quDNX/results-20-platform_CheckMetricsProcesses/.autoserv_execute
16:59:02 INFO | autoserv| I am PID 8231
16:59:02 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
16:59:02 INFO | autoserv| Processing control file
16:59:02 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_GZd0mrssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpBzWG5h -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
16:59:05 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Yson1vssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
16:59:07 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 16:59:07	timestamp=1455231547
16:59:08 INFO | autoserv| Installing autotest on 192.168.1.42
16:59:08 INFO | autoserv| Using installation dir /usr/local/autotest
16:59:09 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
16:59:09 INFO | autoserv| Installing updated global_config.ini.
16:59:14 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
16:59:15 INFO | autoserv| Entered autotestd_monitor.
16:59:15 INFO | autoserv| Finished launching tail subprocesses.
16:59:15 INFO | autoserv| Finished waiting on autotestd to start.
16:59:15 INFO | autoserv| START	----	----	timestamp=1455231560	localtime=Feb 11 16:59:20
16:59:16 INFO | autoserv| START	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455231560	localtime=Feb 11 16:59:20
16:59:16 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_CheckCriticalProcesses into test-platform_CheckCriticalProcesses.tar.bz2
16:59:18 INFO | autoserv| GOOD	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455231563	localtime=Feb 11 16:59:23	completed successfully
16:59:18 INFO | autoserv| END GOOD	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455231563	localtime=Feb 11 16:59:23
16:59:25 INFO | autoserv| END GOOD	----	----	timestamp=1455231570	localtime=Feb 11 16:59:30
16:59:25 INFO | autoserv| Got lock of exit_code_file.
16:59:25 INFO | autoserv| Released lock of exit_code_file and closed it.
16:59:27 INFO | autoserv| Client complete
16:59:32 INFO | autoserv| Finished processing control file
16:59:32 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_I7XskCssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp3H7NGI -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
16:59:33 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_TPT1Eassh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
16:59:36 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
16:59:37 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-21-logging_UserCrash
16:59:37 INFO | autoserv| Logged pid 8336 to /tmp/test_that_results__quDNX/results-21-logging_UserCrash/.autoserv_execute
16:59:37 INFO | autoserv| I am PID 8336
16:59:37 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
16:59:37 INFO | autoserv| Processing control file
16:59:37 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_y3afilssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpmEV0wL -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
16:59:41 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_pnCFvpssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
16:59:42 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 16:59:42	timestamp=1455231582
16:59:42 INFO | autoserv| Installing autotest on 192.168.1.42
16:59:43 INFO | autoserv| Using installation dir /usr/local/autotest
16:59:44 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
16:59:44 INFO | autoserv| Installing updated global_config.ini.
16:59:50 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
16:59:50 INFO | autoserv| Entered autotestd_monitor.
16:59:50 INFO | autoserv| Finished launching tail subprocesses.
16:59:50 INFO | autoserv| Finished waiting on autotestd to start.
16:59:51 INFO | autoserv| START	----	----	timestamp=1455231596	localtime=Feb 11 16:59:56
16:59:51 INFO | autoserv| START	logging_UserCrash	logging_UserCrash	timestamp=1455231596	localtime=Feb 11 16:59:56
16:59:51 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/logging_UserCrash into test-logging_UserCrash.tar.bz2
16:59:56 INFO | autoserv| ERROR	logging_UserCrash	logging_UserCrash	timestamp=1455231600	localtime=Feb 11 17:00:00	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/logging_UserCrash/src'
16:59:56 INFO | autoserv| END ERROR	logging_UserCrash	logging_UserCrash	timestamp=1455231600	localtime=Feb 11 17:00:00
17:00:17 INFO | autoserv| END GOOD	----	----	timestamp=1455231622	localtime=Feb 11 17:00:22
17:00:17 INFO | autoserv| Got lock of exit_code_file.
17:00:17 INFO | autoserv| Released lock of exit_code_file and closed it.
17:00:19 INFO | autoserv| Killing child processes.
17:00:19 INFO | autoserv| Client complete
17:00:21 INFO | autoserv| Finished processing control file
17:00:21 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_cnlSxossh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpVtiRz3 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:00:23 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_DRog8Jssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:00:27 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
17:00:27 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-22-telemetry_LoginTest
17:00:27 INFO | autoserv| Logged pid 8440 to /tmp/test_that_results__quDNX/results-22-telemetry_LoginTest/.autoserv_execute
17:00:27 INFO | autoserv| I am PID 8440
17:00:27 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
17:00:27 INFO | autoserv| Processing control file
17:00:27 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_A1AcRZssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp0uWaar -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:00:29 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_2mXccRssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:00:33 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:00:33	timestamp=1455231633
17:00:34 INFO | autoserv| Installing autotest on 192.168.1.42
17:00:34 INFO | autoserv| Using installation dir /usr/local/autotest
17:00:35 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:00:35 INFO | autoserv| Installing updated global_config.ini.
17:00:37 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:00:38 INFO | autoserv| Entered autotestd_monitor.
17:00:38 INFO | autoserv| Finished launching tail subprocesses.
17:00:38 INFO | autoserv| Finished waiting on autotestd to start.
17:00:38 INFO | autoserv| START	----	----	timestamp=1455231643	localtime=Feb 11 17:00:43
17:00:38 INFO | autoserv| START	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455231643	localtime=Feb 11 17:00:43
17:00:38 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/telemetry_LoginTest into test-telemetry_LoginTest.tar.bz2
17:00:47 INFO | autoserv| GOOD	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455231651	localtime=Feb 11 17:00:51	completed successfully
17:00:47 INFO | autoserv| END GOOD	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455231652	localtime=Feb 11 17:00:52
17:01:08 INFO | autoserv| END GOOD	----	----	timestamp=1455231673	localtime=Feb 11 17:01:13
17:01:08 INFO | autoserv| Got lock of exit_code_file.
17:01:08 INFO | autoserv| Released lock of exit_code_file and closed it.
17:01:10 INFO | autoserv| Client complete
17:01:15 INFO | autoserv| Finished processing control file
17:01:15 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_fBZ0d9ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpqwg3wm -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:01:18 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_0Pilijssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:01:22 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
17:01:22 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-23-video_ChromeRTCHWDecodeUsed
17:01:22 INFO | autoserv| Logged pid 8544 to /tmp/test_that_results__quDNX/results-23-video_ChromeRTCHWDecodeUsed/.autoserv_execute
17:01:22 INFO | autoserv| I am PID 8544
17:01:22 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
17:01:22 INFO | autoserv| Processing control file
17:01:22 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp___lbztssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpnGqE0y -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:01:25 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_EAW9lDssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:01:26 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:01:26	timestamp=1455231686
17:01:26 INFO | autoserv| Installing autotest on 192.168.1.42
17:01:27 INFO | autoserv| Using installation dir /usr/local/autotest
17:01:29 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:01:29 INFO | autoserv| Installing updated global_config.ini.
17:01:31 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:01:33 INFO | autoserv| Entered autotestd_monitor.
17:01:33 INFO | autoserv| Finished launching tail subprocesses.
17:01:33 INFO | autoserv| Finished waiting on autotestd to start.
17:01:34 INFO | autoserv| START	----	----	timestamp=1455231699	localtime=Feb 11 17:01:39
17:01:34 INFO | autoserv| START	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455231699	localtime=Feb 11 17:01:39
17:01:34 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/video_ChromeRTCHWDecodeUsed into test-video_ChromeRTCHWDecodeUsed.tar.bz2
17:05:35 INFO | autoserv| GOOD	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455231939	localtime=Feb 11 17:05:39	completed successfully
17:05:35 INFO | autoserv| END GOOD	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455231939	localtime=Feb 11 17:05:39
17:05:49 INFO | autoserv| END GOOD	----	----	timestamp=1455231954	localtime=Feb 11 17:05:54
17:05:50 INFO | autoserv| Got lock of exit_code_file.
17:05:50 INFO | autoserv| Released lock of exit_code_file and closed it.
17:05:51 INFO | autoserv| Client complete
17:05:52 INFO | autoserv| Finished processing control file
17:05:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_cNj8_Gssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpZBrZS4 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:05:54 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_jQZMj0ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:05:57 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
17:05:57 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-24-graphics_Idle
17:05:57 INFO | autoserv| Logged pid 8648 to /tmp/test_that_results__quDNX/results-24-graphics_Idle/.autoserv_execute
17:05:57 INFO | autoserv| I am PID 8648
17:05:57 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
17:05:57 INFO | autoserv| Processing control file
17:05:57 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sSoIz8ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp4WQBkn -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:06:00 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Vnu1LOssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:06:01 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:06:01	timestamp=1455231961
17:06:01 INFO | autoserv| Installing autotest on 192.168.1.42
17:06:02 INFO | autoserv| Using installation dir /usr/local/autotest
17:06:04 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:06:04 INFO | autoserv| Installing updated global_config.ini.
17:06:06 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:06:07 INFO | autoserv| Entered autotestd_monitor.
17:06:07 INFO | autoserv| Finished launching tail subprocesses.
17:06:07 INFO | autoserv| Finished waiting on autotestd to start.
17:06:08 INFO | autoserv| START	----	----	timestamp=1455231973	localtime=Feb 11 17:06:13
17:06:08 INFO | autoserv| START	graphics_Idle	graphics_Idle	timestamp=1455231973	localtime=Feb 11 17:06:13
17:06:08 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/graphics_Idle into test-graphics_Idle.tar.bz2
17:06:18 INFO | autoserv| GOOD	graphics_Idle	graphics_Idle	timestamp=1455231983	localtime=Feb 11 17:06:23	completed successfully
17:06:18 INFO | autoserv| END GOOD	graphics_Idle	graphics_Idle	timestamp=1455231983	localtime=Feb 11 17:06:23
17:06:25 INFO | autoserv| END GOOD	----	----	timestamp=1455231990	localtime=Feb 11 17:06:30
17:06:25 INFO | autoserv| Got lock of exit_code_file.
17:06:25 INFO | autoserv| Released lock of exit_code_file and closed it.
17:06:27 INFO | autoserv| Killing child processes.
17:06:27 INFO | autoserv| Client complete
17:06:29 INFO | autoserv| Finished processing control file
17:06:29 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_YgQ9Ibssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpJov8sf -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:06:32 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_jIn6T0ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:06:35 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
17:06:35 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-25-video_ChromeRTCHWEncodeUsed
17:06:35 INFO | autoserv| Logged pid 8752 to /tmp/test_that_results__quDNX/results-25-video_ChromeRTCHWEncodeUsed/.autoserv_execute
17:06:35 INFO | autoserv| I am PID 8752
17:06:35 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
17:06:35 INFO | autoserv| Processing control file
17:06:35 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_LZtyfEssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpJbVF8a -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:06:39 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_OCceJLssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:06:43 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:06:43	timestamp=1455232003
17:06:43 INFO | autoserv| Installing autotest on 192.168.1.42
17:06:43 INFO | autoserv| Using installation dir /usr/local/autotest
17:06:45 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:06:45 INFO | autoserv| Installing updated global_config.ini.
17:06:49 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:06:50 INFO | autoserv| Entered autotestd_monitor.
17:06:50 INFO | autoserv| Finished launching tail subprocesses.
17:06:50 INFO | autoserv| Finished waiting on autotestd to start.
17:06:51 INFO | autoserv| START	----	----	timestamp=1455232015	localtime=Feb 11 17:06:55
17:06:51 INFO | autoserv| START	video_ChromeRTCHWEncodeUsed	video_ChromeRTCHWEncodeUsed	timestamp=1455232016	localtime=Feb 11 17:06:56
17:06:51 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/video_ChromeRTCHWEncodeUsed into test-video_ChromeRTCHWEncodeUsed.tar.bz2
17:08:06 INFO | autoserv| ERROR	video_ChromeRTCHWEncodeUsed	video_ChromeRTCHWEncodeUsed	timestamp=1455232091	localtime=Feb 11 17:08:11	Cannot find Media.RTCVideoEncoderInitEncodeSuccess histogram.
17:08:06 INFO | autoserv| END ERROR	video_ChromeRTCHWEncodeUsed	video_ChromeRTCHWEncodeUsed	timestamp=1455232091	localtime=Feb 11 17:08:11
17:08:41 INFO | autoserv| END GOOD	----	----	timestamp=1455232126	localtime=Feb 11 17:08:46
17:08:41 INFO | autoserv| Got lock of exit_code_file.
17:08:41 INFO | autoserv| Released lock of exit_code_file and closed it.
17:08:43 INFO | autoserv| Killing child processes.
17:08:43 INFO | autoserv| Client complete
17:08:47 INFO | autoserv| Finished processing control file
17:08:47 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_StYDJGssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp01XdVH -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:08:50 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_I8YMe2ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:08:53 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
17:08:53 INFO | autoserv| Results placed in /tmp/test_that_results__quDNX/results-26-kernel_TPMPing
17:08:53 INFO | autoserv| Logged pid 8856 to /tmp/test_that_results__quDNX/results-26-kernel_TPMPing/.autoserv_execute
17:08:53 INFO | autoserv| I am PID 8856
17:08:53 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
17:08:53 INFO | autoserv| Processing control file
17:08:53 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_qJRbQkssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp9DHLXb -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:08:57 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_VLlRgnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:09:00 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:09:00	timestamp=1455232140
17:09:01 INFO | autoserv| Installing autotest on 192.168.1.42
17:09:01 INFO | autoserv| Using installation dir /usr/local/autotest
17:09:02 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:09:02 INFO | autoserv| Installing updated global_config.ini.
17:09:04 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:09:05 INFO | autoserv| Entered autotestd_monitor.
17:09:05 INFO | autoserv| Finished launching tail subprocesses.
17:09:05 INFO | autoserv| Finished waiting on autotestd to start.
17:09:05 INFO | autoserv| START	----	----	timestamp=1455232150	localtime=Feb 11 17:09:10
17:09:05 INFO | autoserv| START	kernel_TPMPing	kernel_TPMPing	timestamp=1455232150	localtime=Feb 11 17:09:10
17:09:05 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/kernel_TPMPing into test-kernel_TPMPing.tar.bz2
17:09:08 INFO | autoserv| GOOD	kernel_TPMPing	kernel_TPMPing	timestamp=1455232152	localtime=Feb 11 17:09:12	completed successfully
17:09:08 INFO | autoserv| END GOOD	kernel_TPMPing	kernel_TPMPing	timestamp=1455232153	localtime=Feb 11 17:09:13
17:09:16 INFO | autoserv| END GOOD	----	----	timestamp=1455232161	localtime=Feb 11 17:09:21
17:09:16 INFO | autoserv| Got lock of exit_code_file.
17:09:16 INFO | autoserv| Released lock of exit_code_file and closed it.
17:09:18 INFO | autoserv| Killing child processes.
17:09:18 INFO | autoserv| Client complete
17:09:21 INFO | autoserv| Finished processing control file
17:09:21 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_CTUonnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpmcBbO5 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
17:09:22 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_x65oQ4ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
17:09:27 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
