14:25:04 INFO | Running autotest_quickmerge step.
16:59:25 INFO | autoserv| END GOOD	----	----	timestamp=1455231570	localtime=Feb 11 16:59:30
16:59:26 INFO | autoserv| Got lock of exit_code_file.
16:59:26 INFO | autoserv| Released lock of exit_code_file and closed it.
16:59:26 INFO | autoserv| Killing child processes.
16:59:27 INFO | autoserv| Client complete
16:59:49 INFO | autoserv| Finished processing control file
16:59:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_tS1vR7ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpcc54es -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
16:59:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_9ZZoEessh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
16:59:56 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
16:59:56 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-19-platform_HighResTimers
16:59:56 INFO | autoserv| Logged pid 8120 to /tmp/test_that_results_IzJbK7/results-19-platform_HighResTimers/.autoserv_execute
16:59:56 INFO | autoserv| I am PID 8120
16:59:56 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
16:59:56 INFO | autoserv| Processing control file
16:59:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_gcTTZbssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp_AeSP7 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:00:01 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
17:00:02 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_LivDuLssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:00:05 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:00:05	timestamp=1455231605
17:00:05 INFO | autoserv| Installing autotest on 192.168.1.100
17:00:06 INFO | autoserv| Using installation dir /usr/local/autotest
17:00:09 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:00:09 INFO | autoserv| Installing updated global_config.ini.
17:00:12 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:00:13 INFO | autoserv| Entered autotestd_monitor.
17:00:13 INFO | autoserv| Finished launching tail subprocesses.
17:00:13 INFO | autoserv| Finished waiting on autotestd to start.
17:00:14 INFO | autoserv| START	----	----	timestamp=1455231619	localtime=Feb 11 17:00:19
17:00:14 INFO | autoserv| START	platform_HighResTimers	platform_HighResTimers	timestamp=1455231619	localtime=Feb 11 17:00:19
17:00:14 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_HighResTimers into test-platform_HighResTimers.tar.bz2
17:00:18 INFO | autoserv| GOOD	platform_HighResTimers	platform_HighResTimers	timestamp=1455231623	localtime=Feb 11 17:00:23	completed successfully
17:00:18 INFO | autoserv| END GOOD	platform_HighResTimers	platform_HighResTimers	timestamp=1455231623	localtime=Feb 11 17:00:23
17:00:27 INFO | autoserv| END GOOD	----	----	timestamp=1455231633	localtime=Feb 11 17:00:33
17:00:27 INFO | autoserv| Got lock of exit_code_file.
17:00:27 INFO | autoserv| Released lock of exit_code_file and closed it.
17:00:29 INFO | autoserv| Client complete
17:00:30 INFO | autoserv| Finished processing control file
17:00:30 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Cvx_Gnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp3wGd1q -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:00:32 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_B6dP_xssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:00:35 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
17:00:35 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-20-platform_CheckMetricsProcesses
17:00:35 INFO | autoserv| Logged pid 8224 to /tmp/test_that_results_IzJbK7/results-20-platform_CheckMetricsProcesses/.autoserv_execute
17:00:35 INFO | autoserv| I am PID 8224
17:00:35 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
17:00:35 INFO | autoserv| Processing control file
17:00:35 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Gm4hXTssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpgGcW0O -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:00:38 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_v9YfkLssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:00:39 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:00:39	timestamp=1455231639
17:00:39 INFO | autoserv| Installing autotest on 192.168.1.100
17:00:40 INFO | autoserv| Using installation dir /usr/local/autotest
17:00:41 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:00:41 INFO | autoserv| Installing updated global_config.ini.
17:00:45 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:00:46 INFO | autoserv| Entered autotestd_monitor.
17:00:46 INFO | autoserv| Finished launching tail subprocesses.
17:00:46 INFO | autoserv| Finished waiting on autotestd to start.
17:00:46 INFO | autoserv| START	----	----	timestamp=1455231652	localtime=Feb 11 17:00:52
17:00:46 INFO | autoserv| START	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455231652	localtime=Feb 11 17:00:52
17:00:46 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_CheckCriticalProcesses into test-platform_CheckCriticalProcesses.tar.bz2
17:00:50 INFO | autoserv| GOOD	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455231655	localtime=Feb 11 17:00:55	completed successfully
17:00:50 INFO | autoserv| END GOOD	platform_CheckCriticalProcesses	platform_CheckCriticalProcesses	timestamp=1455231655	localtime=Feb 11 17:00:55
17:00:58 INFO | autoserv| END GOOD	----	----	timestamp=1455231664	localtime=Feb 11 17:01:04
17:00:58 INFO | autoserv| Got lock of exit_code_file.
17:00:58 INFO | autoserv| Released lock of exit_code_file and closed it.
17:01:00 INFO | autoserv| Client complete
17:01:04 INFO | autoserv| Finished processing control file
17:01:04 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_DMk8JOssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpiVhQIQ -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:01:05 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp__AF947ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:01:10 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
17:01:10 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.100' (RSA) to the list of known hosts.
17:01:11 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.100' (RSA) to the list of known hosts.
17:01:13 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
17:01:14 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-21-logging_UserCrash
17:01:14 INFO | autoserv| Logged pid 8329 to /tmp/test_that_results_IzJbK7/results-21-logging_UserCrash/.autoserv_execute
17:01:14 INFO | autoserv| I am PID 8329
17:01:14 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
17:01:14 INFO | autoserv| Processing control file
17:01:14 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_s_D8fxssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpFPCst0 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:01:15 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_kFYGCQssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:01:16 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:01:16	timestamp=1455231676
17:01:16 INFO | autoserv| Installing autotest on 192.168.1.100
17:01:17 INFO | autoserv| Using installation dir /usr/local/autotest
17:01:19 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:01:19 INFO | autoserv| Installing updated global_config.ini.
17:01:23 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:01:23 INFO | autoserv| Entered autotestd_monitor.
17:01:23 INFO | autoserv| Finished launching tail subprocesses.
17:01:23 INFO | autoserv| Finished waiting on autotestd to start.
17:01:24 INFO | autoserv| START	----	----	timestamp=1455231690	localtime=Feb 11 17:01:30
17:01:25 INFO | autoserv| START	logging_UserCrash	logging_UserCrash	timestamp=1455231690	localtime=Feb 11 17:01:30
17:01:25 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/logging_UserCrash into test-logging_UserCrash.tar.bz2
17:01:29 INFO | autoserv| ERROR	logging_UserCrash	logging_UserCrash	timestamp=1455231694	localtime=Feb 11 17:01:34	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/logging_UserCrash/src'
17:01:29 INFO | autoserv| END ERROR	logging_UserCrash	logging_UserCrash	timestamp=1455231694	localtime=Feb 11 17:01:34
17:02:27 INFO | autoserv| END GOOD	----	----	timestamp=1455231752	localtime=Feb 11 17:02:32
17:02:27 INFO | autoserv| Got lock of exit_code_file.
17:02:27 INFO | autoserv| Released lock of exit_code_file and closed it.
17:02:29 INFO | autoserv| Client complete
17:02:36 INFO | autoserv| Finished processing control file
17:02:36 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_i0mJhOssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp5IAAt8 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:02:39 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_GFXQJOssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:02:42 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
17:02:42 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-22-telemetry_LoginTest
17:02:42 INFO | autoserv| Logged pid 8433 to /tmp/test_that_results_IzJbK7/results-22-telemetry_LoginTest/.autoserv_execute
17:02:42 INFO | autoserv| I am PID 8433
17:02:42 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
17:02:42 INFO | autoserv| Processing control file
17:02:42 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_EcyFTossh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpiuo2pf -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:02:46 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_neysA9ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:02:48 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:02:48	timestamp=1455231768
17:02:48 INFO | autoserv| Installing autotest on 192.168.1.100
17:02:49 INFO | autoserv| Using installation dir /usr/local/autotest
17:02:50 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:02:50 INFO | autoserv| Installing updated global_config.ini.
17:02:56 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:02:58 INFO | autoserv| START	----	----	timestamp=1455231782	localtime=Feb 11 17:03:02
17:02:58 INFO | autoserv| START	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455231782	localtime=Feb 11 17:03:02
17:02:58 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/telemetry_LoginTest into test-telemetry_LoginTest.tar.bz2
17:03:00 INFO | autoserv| Entered autotestd_monitor.
17:03:00 INFO | autoserv| Finished launching tail subprocesses.
17:03:00 INFO | autoserv| Finished waiting on autotestd to start.
17:03:08 INFO | autoserv| GOOD	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455231794	localtime=Feb 11 17:03:14	completed successfully
17:03:08 INFO | autoserv| END GOOD	telemetry_LoginTest	telemetry_LoginTest	timestamp=1455231794	localtime=Feb 11 17:03:14
17:03:19 INFO | autoserv| END GOOD	----	----	timestamp=1455231805	localtime=Feb 11 17:03:25
17:03:19 INFO | autoserv| Got lock of exit_code_file.
17:03:19 INFO | autoserv| Released lock of exit_code_file and closed it.
17:03:21 INFO | autoserv| Client complete
17:03:24 INFO | autoserv| Finished processing control file
17:03:24 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sPHq2Zssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpG7w985 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:03:25 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Q7eKWkssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:03:30 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
17:03:31 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.100' (RSA) to the list of known hosts.
17:03:31 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.100' (RSA) to the list of known hosts.
17:03:34 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
17:03:34 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-23-video_ChromeRTCHWDecodeUsed
17:03:34 INFO | autoserv| Logged pid 8537 to /tmp/test_that_results_IzJbK7/results-23-video_ChromeRTCHWDecodeUsed/.autoserv_execute
17:03:34 INFO | autoserv| I am PID 8537
17:03:34 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
17:03:34 INFO | autoserv| Processing control file
17:03:34 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_d4FeWTssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpZvU1EJ -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:03:36 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_NwHr0Assh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:03:38 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:03:38	timestamp=1455231818
17:03:38 INFO | autoserv| Installing autotest on 192.168.1.100
17:03:39 INFO | autoserv| Using installation dir /usr/local/autotest
17:03:39 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:03:39 INFO | autoserv| Installing updated global_config.ini.
17:03:45 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:03:46 INFO | autoserv| Entered autotestd_monitor.
17:03:46 INFO | autoserv| Finished launching tail subprocesses.
17:03:46 INFO | autoserv| Finished waiting on autotestd to start.
17:03:46 INFO | autoserv| START	----	----	timestamp=1455231832	localtime=Feb 11 17:03:52
17:03:46 INFO | autoserv| START	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455231832	localtime=Feb 11 17:03:52
17:03:46 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/video_ChromeRTCHWDecodeUsed into test-video_ChromeRTCHWDecodeUsed.tar.bz2
17:06:18 INFO | autoserv| GOOD	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455231983	localtime=Feb 11 17:06:23	completed successfully
17:06:18 INFO | autoserv| END GOOD	video_ChromeRTCHWDecodeUsed	video_ChromeRTCHWDecodeUsed	timestamp=1455231984	localtime=Feb 11 17:06:24
17:06:38 INFO | autoserv| END GOOD	----	----	timestamp=1455232003	localtime=Feb 11 17:06:43
17:06:38 INFO | autoserv| Got lock of exit_code_file.
17:06:38 INFO | autoserv| Released lock of exit_code_file and closed it.
17:06:40 INFO | autoserv| Client complete
17:06:42 INFO | autoserv| Finished processing control file
17:06:42 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_cVPiesssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpMqapu3 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:06:44 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Ee819issh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:06:49 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
17:06:50 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-24-graphics_Idle
17:06:50 INFO | autoserv| Logged pid 8641 to /tmp/test_that_results_IzJbK7/results-24-graphics_Idle/.autoserv_execute
17:06:50 INFO | autoserv| I am PID 8641
17:06:50 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
17:06:50 INFO | autoserv| Processing control file
17:06:50 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_UwjU4assh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpydz7Am -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:06:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_A8QvTLssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:06:56 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:06:56	timestamp=1455232016
17:06:56 INFO | autoserv| Installing autotest on 192.168.1.100
17:06:56 INFO | autoserv| Using installation dir /usr/local/autotest
17:06:59 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:06:59 INFO | autoserv| Installing updated global_config.ini.
17:07:02 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:07:03 INFO | autoserv| Entered autotestd_monitor.
17:07:03 INFO | autoserv| Finished launching tail subprocesses.
17:07:03 INFO | autoserv| Finished waiting on autotestd to start.
17:07:03 INFO | autoserv| START	----	----	timestamp=1455232029	localtime=Feb 11 17:07:09
17:07:03 INFO | autoserv| START	graphics_Idle	graphics_Idle	timestamp=1455232029	localtime=Feb 11 17:07:09
17:07:03 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/graphics_Idle into test-graphics_Idle.tar.bz2
17:07:14 INFO | autoserv| GOOD	graphics_Idle	graphics_Idle	timestamp=1455232039	localtime=Feb 11 17:07:19	completed successfully
17:07:14 INFO | autoserv| END GOOD	graphics_Idle	graphics_Idle	timestamp=1455232039	localtime=Feb 11 17:07:19
17:09:13 INFO | autoserv| END GOOD	----	----	timestamp=1455232158	localtime=Feb 11 17:09:18
17:09:14 INFO | autoserv| Got lock of exit_code_file.
17:09:14 INFO | autoserv| Released lock of exit_code_file and closed it.
17:09:14 INFO | autoserv| Client complete
17:09:44 INFO | autoserv| Finished processing control file
17:09:44 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_8EWzbtssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpyDIgSF -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:09:46 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_NBq_jzssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:09:52 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.100, status=Running
17:09:53 INFO | autoserv| Results placed in /tmp/test_that_results_IzJbK7/results-25-video_ChromeRTCHWEncodeUsed
17:09:53 INFO | autoserv| Logged pid 8745 to /tmp/test_that_results_IzJbK7/results-25-video_ChromeRTCHWEncodeUsed/.autoserv_execute
17:09:53 INFO | autoserv| I am PID 8745
17:09:53 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.100']
17:09:53 INFO | autoserv| Processing control file
17:09:53 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Qp02sWssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpiGhVgQ -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.100'
17:09:58 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
17:10:01 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_9B4tEwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.100'
17:10:01 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 17:10:01	timestamp=1455232201
17:10:01 INFO | autoserv| Installing autotest on 192.168.1.100
17:10:01 INFO | autoserv| Using installation dir /usr/local/autotest
17:10:02 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
17:10:02 INFO | autoserv| Installing updated global_config.ini.
17:10:08 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
17:10:09 INFO | autoserv| Entered autotestd_monitor.
17:10:09 INFO | autoserv| Finished launching tail subprocesses.
17:10:09 INFO | autoserv| Finished waiting on autotestd to start.
17:10:09 INFO | autoserv| START	----	----	timestamp=1455232215	localtime=Feb 11 17:10:15
17:10:09 INFO | autoserv| START	video_ChromeRTCHWEncodeUsed	video_ChromeRTCHWEncodeUsed	timestamp=1455232215	localtime=Feb 11 17:10:15
17:10:09 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/video_ChromeRTCHWEncodeUsed into test-video_ChromeRTCHWEncodeUsed.tar.bz2
17:12:31 INFO | autoserv| ERROR	video_ChromeRTCHWEncodeUsed	video_ChromeRTCHWEncodeUsed	timestamp=1455232351	localtime=Feb 11 17:12:31	Cannot find Media.RTCVideoEncoderInitEncodeSuccess histogram.
17:12:31 INFO | autoserv| END ERROR	video_ChromeRTCHWEncodeUsed	video_ChromeRTCHWEncodeUsed	timestamp=1455232351	localtime=Feb 11 17:12:31
17:22:25 INFO | autoserv| END GOOD	----	----	timestamp=1455232950	localtime=Feb 11 17:22:30
17:22:25 INFO | autoserv| Got lock of exit_code_file.
17:22:25 INFO | autoserv| Released lock of exit_code_file and closed it.
17:22:27 INFO | autoserv| Client complete
17:22:50 INFO | autoserv| Finished processing control file
